,paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
516329,10.1007/978-3-319-58068-5_33,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Sarven,Capadisli,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Linked Data Notifications: A Resource-Centric Communication Protocol,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",OpenAccess,2017-01-01
516331,10.1007/978-3-319-58068-5_33,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,3,Christoph,Lange,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Linked Data Notifications: A Resource-Centric Communication Protocol,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",OpenAccess,2017-01-01
516333,10.1007/978-3-319-58068-5_33,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,4,Sören,Auer,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Linked Data Notifications: A Resource-Centric Communication Protocol,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",OpenAccess,2017-01-01
661979,10.1007/978-3-642-02121-3_73,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Mahmoud,El-Gayyar,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Modeling and Enforcement of Business Policies on Process Models with Maestro,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
661980,10.1007/978-3-642-02121-3_73,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,4,Armin B.,Cremers,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Modeling and Enforcement of Business Policies on Process Models with Maestro,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
761938,10.1007/978-3-319-34129-3_38,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,4,Saedeeh,Shekarpour,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Qanary – A Methodology for Vocabulary-Driven Open Question Answering Systems,10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
761941,10.1007/978-3-319-34129-3_38,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,6,Christoph,Lange,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,Qanary – A Methodology for Vocabulary-Driven Open Question Answering Systems,10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
762023,10.1007/978-3-319-34129-3_19,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Mohnish,Dubey,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,AskNow: A Framework for Natural Language Query Formalization in SPARQL,10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
762027,10.1007/978-3-319-34129-3_19,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,5,Jens,Lehmann,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,AskNow: A Framework for Natural Language Query Formalization in SPARQL,10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
892408,10.1007/978-3-319-18818-8_40,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,2,Turan,Gojayev,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,From Symptoms to Diseases – Creating the Missing Link,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
892412,10.1007/978-3-319-18818-8_40,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,5,Sören,Auer,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,From Symptoms to Diseases – Creating the Missing Link,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
1173183,10.1007/978-3-319-25639-9_5,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,1,Sarven,Capadisli,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,This ‘Paper’ is a Demo,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
1173184,10.1007/978-3-319-25639-9_5,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,2,Sören,Auer,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn,This ‘Paper’ is a Demo,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
547082,10.1007/978-3-319-07443-6_42,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,2,Sören,Auer,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn and Fraunhofer IAIS,conTEXT – Lightweight Text Analytics Using Linked Data,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
892456,10.1007/978-3-319-18818-8_14,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Jeremy,Debattista,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn and Fraunhofer IAIS,Quality Assessment of Linked Datasets Using Probabilistic Approximation,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
892457,10.1007/978-3-319-18818-8_14,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,2,Santiago,Londoño,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn and Fraunhofer IAIS,Quality Assessment of Linked Datasets Using Probabilistic Approximation,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
892458,10.1007/978-3-319-18818-8_14,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,3,Christoph,Lange,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn and Fraunhofer IAIS,Quality Assessment of Linked Datasets Using Probabilistic Approximation,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
892459,10.1007/978-3-319-18818-8_14,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,4,Sören,Auer,grid.10388.32,University of Bonn,Bonn,Germany,DE,University of Bonn and Fraunhofer IAIS,Quality Assessment of Linked Datasets Using Probabilistic Approximation,10.1007/978-3-319-18818-8,The Semantic Web. Latest Advances and New Domains,"12th European Semantic Web Conference, ESWC 2015, Portoroz, Slovenia, May 31 -- June 4, 2015. Proceedings",,2015-01-01
713024,10.1007/978-3-642-30284-8_58,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Christoph,Lange,grid.7704.4,University of Bremen,Bremen,Germany,DE,University of Bremen,Bringing Mathematics to the Web of Data: The Case of the Mathematics Subject Classification,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
1173291,10.1007/978-3-319-25639-9_53,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,4,Sylvain,Laubé,grid.6289.5,,,France,FR,"University of Bretagne Occidentale, Centre François Viète (EA 1161)",SemanticHPST: Applying Semantic Web Principles and Technologies to the History and Philosophy of Science and Technology,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
1173249,10.1007/978-3-319-25639-9_55,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,1,Jos,Lehmann,grid.12477.37,University of Brighton,,United Kingdom,GB,University of Brighton,Applying Semantic Technology to Film Production,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
1173250,10.1007/978-3-319-25639-9_55,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,2,Sarah,Atkinson,grid.12477.37,University of Brighton,,United Kingdom,GB,University of Brighton,Applying Semantic Technology to Film Production,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
1173251,10.1007/978-3-319-25639-9_55,esws,ESWC,International Semantic Web Conference,Portoro?,Slovenia,3,Roger,Evans,grid.12477.37,University of Brighton,,United Kingdom,GB,University of Brighton,Applying Semantic Technology to Film Production,10.1007/978-3-319-25639-9,The Semantic Web: ESWC 2015 Satellite Events,"ESWC 2015 Satellite Events, Portoro?, Slovenia, May 31 ? June 4, 2015, Revised Selected Papers",Restricted,2015-01-01
516326,10.1007/978-3-319-58068-5_40,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Maria,Mora-Rodriguez,grid.5337.2,University of Bristol,,United Kingdom,GB,University of Bristol,Adopting Semantic Technologies for Effective Corporate Transparency,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",Restricted,2017-01-01
516328,10.1007/978-3-319-58068-5_40,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,3,Chris,Preist,grid.5337.2,University of Bristol,,United Kingdom,GB,University of Bristol,Adopting Semantic Technologies for Effective Corporate Transparency,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",Restricted,2017-01-01
516337,10.1007/978-3-319-58068-5_2,esws,ESWC,European Semantic Web Conference,Portoroz,Slovenia,1,Valeria,Fionda,grid.7778.f,University of Calabria,Cosenza,Italy,IT,University of Calabria,Explaining Graph Navigational Queries,10.1007/978-3-319-58068-5,The Semantic Web,"14th International Conference, ESWC 2017, Portoro?, Slovenia, May 28 ? June 1, 2017, Proceedings, Part I",Restricted,2017-01-01
661703,10.1007/978-3-642-02121-3_14,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Andrea,Tagarelli,grid.7778.f,University of Calabria,Cosenza,Italy,IT,University of Calabria,Word Sense Disambiguation for XML Structure Feature Generation,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
661704,10.1007/978-3-642-02121-3_14,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Mario,Longo,grid.7778.f,University of Calabria,Cosenza,Italy,IT,University of Calabria,Word Sense Disambiguation for XML Structure Feature Generation,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
661705,10.1007/978-3-642-02121-3_14,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Sergio,Greco,grid.7778.f,University of Calabria,Cosenza,Italy,IT,University of Calabria,Word Sense Disambiguation for XML Structure Feature Generation,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
335644,10.1007/978-3-319-47602-5_37,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Blake,Regalia,grid.133342.4,"University of California, Santa Barbara",Santa Barbara,United States,US,University of California,Computing Linked Data On-Demand Using the VOLT Proxy,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
335645,10.1007/978-3-319-47602-5_37,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,2,Krzysztof,Janowicz,grid.133342.4,"University of California, Santa Barbara",Santa Barbara,United States,US,University of California,Computing Linked Data On-Demand Using the VOLT Proxy,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
476268,10.1007/978-3-642-38288-8_6,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,3,Krzysztof,Janowicz,grid.133342.4,"University of California, Santa Barbara",Santa Barbara,United States,US,University of California,An Ontology Design Pattern for Cartographic Map Scaling,10.1007/978-3-642-38288-8,The Semantic Web: Semantics and Big Data,"10th International Conference, ESWC 2013, Montpellier, France, May 26-30, 2013. Proceedings",Restricted,2013-01-01
713230,10.1007/978-3-642-30284-8_35,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Tuukka,Ruotsalo,grid.47840.3f,"University of California, Berkeley",Berkeley,United States,US,University of California,Domain Specific Data Retrieval on the Semantic Web,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
761906,10.1007/978-3-319-34129-3_32,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Blake,Regalia,grid.133342.4,"University of California, Santa Barbara",Santa Barbara,United States,US,University of California,"VOLT: A Provenance-Producing, Transparent SPARQL Proxy for the On-Demand Computation of Linked Data and its Application to Spatiotemporally Dependent Data",10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
761907,10.1007/978-3-319-34129-3_32,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,2,Krzysztof,Janowicz,grid.133342.4,"University of California, Santa Barbara",Santa Barbara,United States,US,University of California,"VOLT: A Provenance-Producing, Transparent SPARQL Proxy for the On-Demand Computation of Linked Data and its Application to Spatiotemporally Dependent Data",10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
